Timestamp,Location,PM2.5,PM10,NO2,CO,O3,Temperature,Humidity
11-03-2025 03:00,Rural,37.66827384,90.12112849,34.92157198,0.721523011,28.28668384,23.00455214,74.34477101
11-03-2025 04:00,Urban,54.56748076,124.8200018,24.08448211,0.479359823,38.89183466,27.45759533,61.08185357
11-03-2025 05:00,Suburban,38.25566168,74.36113558,17.60435975,0.429061226,37.61386167,24.35893664,59.56220395
11-03-2025 06:00,Urban,21.1264607,80.36101698,32.09490052,0.115317266,42.00759257,26.66664382,79.13083037
11-03-2025 07:00,Urban,51.7136312,50.55957681,18.32714984,0.540022497,26.46034088,27.20050648,73.47278957
11-03-2025 08:00,Suburban,22.28180602,54.8710637,26.44372417,0.478782766,22.98220432,29.81300507,71.12218415
11-03-2025 09:00,Rural,43.08418821,86.05286078,20.35274963,0.800941025,24.81919102,26.95625602,54.0446471
11-03-2025 10:00,Urban,25.41275586,20.56867238,18.62896426,1.295339923,48.84392521,32.79513012,48.31879603
11-03-2025 11:00,Urban,61.27732667,99.28170556,23.31959652,0.321847214,37.90980988,17.896864,65.0819767
11-03-2025 12:00,Urban,23.77480979,33.64233174,28.12555852,0.340515901,16.86263444,26.23716451,37.48521661
11-03-2025 13:00,Urban,30.81201203,83.81235711,1.691421764,0.731413995,42.47686736,31.59266596,61.16539974
11-03-2025 14:00,Rural,32.31571204,40.85829161,22.12938809,1.211006186,12.75115492,27.23523065,59.51621399
11-03-2025 15:00,Suburban,16.34084952,70.30145919,16.91734327,0.724060091,23.73019863,22.35663354,51.37301813
11-03-2025 16:00,Suburban,32.27160784,74.07654929,17.26716693,0.562110538,21.26434777,33.67218785,31.45101181
11-03-2025 17:00,Suburban,49.06138257,90.9861419,15.23960251,1.076430559,30.42928647,22.33608919,49.68785722
11-03-2025 18:00,Rural,33.10888824,82.59053966,10.76292597,1.107866346,48.49382959,19.80589404,73.25024172
11-03-2025 19:00,Urban,34.31388644,78.75341855,2.561051199,0.51411902,23.99816945,25.57317686,31.39050443
11-03-2025 20:00,Suburban,4.494484094,79.40085616,30.86974747,0.737671797,21.28112357,23.79749082,73.45167621
11-03-2025 21:00,Urban,56.10360295,74.14378032,44.34071518,0.662966986,21.11967487,30.38441475,50.50740792
11-03-2025 22:00,Urban,65.00093186,79.31104991,20.98374312,1.242931464,20.08852446,31.86950354,50.04033754
11-03-2025 23:00,Rural,42.05317323,83.82298088,19.40182196,1.009520932,45.34935768,26.29113212,66.99579379
12-03-2025 00:00,Rural,36.95063449,65.04220783,33.9743404,1.224125593,43.88528989,35.86731181,55.9644485
12-03-2025 01:00,Suburban,49.04796938,76.63509522,11.27788918,0.546958961,47.04514569,28.74731325,66.82234667
12-03-2025 02:00,Suburban,14.1520313,102.7972272,0,1.038584549,28.24762597,29.87454822,71.58497891
12-03-2025 03:00,Urban,28.62910152,83.9597288,31.76196371,1.264663242,40.85443039,23.5073932,76.13668831
12-03-2025 04:00,Urban,43.69740844,76.06831144,24.29448018,0.865871507,16.66775541,23.08941074,76.53938599
12-03-2025 05:00,Rural,34.81624795,53.87065247,39.1529988,0.536819563,23.52657011,31.30883257,67.51519609
12-03-2025 06:00,Suburban,47.49687663,41.43781499,12.66834317,0.460722418,35.7622735,24.76146892,52.62160801
12-03-2025 07:00,Urban,26.54040816,84.88533822,32.26054299,1.070596621,30.55168212,26.99136472,77.16869512
12-03-2025 08:00,Rural,60.21143424,78.53685278,27.6361562,0.443813785,19.00056931,22.60960323,41.02179319
12-03-2025 09:00,Urban,45.81931296,46.30948103,39.51143345,0.351717103,23.11013154,28.53436151,34.2933266
12-03-2025 10:00,Suburban,53.12669848,92.8396412,31.71710964,0.455088062,39.34538965,26.30529151,63.08682955
12-03-2025 11:00,Urban,24.84951852,74.01084173,35.33809039,0.671188551,30.96766505,27.54301746,44.43064633
12-03-2025 12:00,Rural,39.60948526,81.27584837,11.08236586,0.820142726,33.25955205,28.56125467,60.29127889
12-03-2025 13:00,Urban,46.81362055,75.43003287,25.1422395,0.639252816,12.76305014,33.80037152,52.45471486
12-03-2025 14:00,Suburban,35.45989441,93.16243195,28.49999385,0.561149704,34.20846924,23.76287951,70.00412046
12-03-2025 15:00,Rural,21.09977398,46.2361975,20.08108775,0.582498985,15.87034604,25.88183375,69.6640187
12-03-2025 16:00,Suburban,24.29016861,29.45277063,30.64551778,0.746287057,27.04124595,23.20988713,40.50854945
12-03-2025 17:00,Rural,20.10883998,41.0544398,34.88417463,0.615747359,35.96557525,25.48553711,61.53156379
12-03-2025 18:00,Suburban,37.67024093,39.63843961,38.82337652,0.402058324,25.28838054,19.97387332,75.85936388
12-03-2025 19:00,Rural,4.017697642,62.52807094,17.48499839,0.523272967,31.45361779,27.36710243,48.56840291
12-03-2025 20:00,Rural,26.24086575,78.85370624,20.94195379,0.673139817,21.13886437,20.65330584,63.46356347
12-03-2025 21:00,Suburban,4.861432055,27.65562035,23.18254686,0.840166626,15.70672346,29.932687,60.15787136
12-03-2025 22:00,Rural,22.35593392,50.74080001,33.16392096,0.563494418,33.50193699,32.5951506,48.02302548
12-03-2025 23:00,Suburban,18.16931511,78.60191109,23.28553024,0.426923139,31.22319271,23.33188259,44.93446959
13-03-2025 00:00,Suburban,22.75338294,49.29009882,35.83346117,0.523321236,18.86001402,23.41895673,40.58654032
13-03-2025 01:00,Rural,52.44488032,53.38498149,36.35059642,0.560965106,19.1743071,20.40456958,41.48888889
13-03-2025 02:00,Rural,56.80595072,67.36856436,29.44556987,0.733230053,16.8291469,20.75735567,64.73861486
13-03-2025 03:00,Suburban,34.66546909,65.72996543,27.03866517,0.973310557,59.44823913,16.73321646,66.69402335
13-03-2025 04:00,Urban,56.57952953,59.04085736,23.83005466,1.186036817,20.49586304,23.78892328,51.04573752
13-03-2025 05:00,Rural,31.03191783,58.64608165,32.73858276,1.032947632,25.29384908,27.14058195,52.66613307
13-03-2025 06:00,Urban,15.56060636,46.95349268,28.15578411,0.683663067,15.49193781,21.96408884,55.04005562
13-03-2025 07:00,Urban,28.2632592,83.56392783,28.86856444,0.470205933,18.70713847,36.86812476,46.24512394
13-03-2025 08:00,Suburban,63.60441274,58.20514827,15.73074276,1.293991324,19.1594642,27.30512994,64.2885261
13-03-2025 09:00,Urban,35.13578476,49.62007818,36.70624514,0.454221821,18.21630002,19.75429754,38.52909639
13-03-2025 10:00,Suburban,35.47960901,85.39788135,23.73239542,0.337958774,28.8812284,23.59995587,72.78528762
13-03-2025 11:00,Suburban,17.36213281,71.66576702,39.61730835,0.722255177,37.05325397,21.6378702,54.67010266
13-03-2025 12:00,Urban,11.99752412,46.49158812,31.94735519,0.871586319,27.26746202,20.79757085,76.4811346
13-03-2025 13:00,Urban,15.77648551,74.75715338,23.49152252,0.610992708,26.39078224,22.308697,73.39838032
13-03-2025 14:00,Rural,24.91796055,84.00324039,11.48350232,0.705116178,47.92005107,33.49059297,62.60786153
13-03-2025 15:00,Urban,5.446447346,119.5793036,37.38236878,0.722292998,29.19801494,25.47481882,77.86920104
13-03-2025 16:00,Suburban,16.23708968,75.96917331,24.8112486,0.720282967,19.26006833,23.62539237,37.99219063
13-03-2025 17:00,Rural,32.87493761,81.3290205,27.56287629,0.304900663,10.74237833,28.5149285,77.4796021
13-03-2025 18:00,Rural,48.74463662,77.31776917,22.11275833,0.761424637,52.81514268,32.58743058,58.35977585
13-03-2025 19:00,Urban,32.34076917,67.91931468,25.4469034,0.256364925,34.05504057,25.46698351,38.4342563
13-03-2025 20:00,Rural,20.78763367,81.17786593,22.15950257,0.456516691,23.4485405,19.62769269,61.2096301
13-03-2025 21:00,Rural,29.60247953,32.84550044,14.98173963,1.164985544,37.75968105,23.9366935,75.07180765
13-03-2025 22:00,Rural,34.761413,20.06509166,37.81969602,0.934958443,39.1765394,24.65951182,67.0724184
13-03-2025 23:00,Urban,25.59424239,119.0126005,24.06629354,0.686002421,37.94400309,26.14466054,67.22987328
14-03-2025 00:00,Rural,32.34236585,85.73341255,26.63524249,0.70906578,31.69884544,25.59121018,72.16318175
14-03-2025 01:00,Rural,60.4657563,80.02993563,24.51841977,0.44169862,44.45622371,25.52221735,44.77172319
14-03-2025 02:00,Urban,35.78817522,56.18156867,42.72003117,0.780299648,48.44659102,13.37609809,48.98536926
14-03-2025 03:00,Urban,23.81252152,75.29161246,13.32975614,0.795035089,50.90274471,25.47278099,79.86538767
14-03-2025 04:00,Suburban,32.50220862,69.81544852,23.29614078,0.746829496,30.32125935,24.71277314,34.76854239
14-03-2025 05:00,Rural,52.42605314,67.59990486,31.5949794,0.600040708,38.27007063,15.39556738,71.14339143
14-03-2025 06:00,Suburban,27.43429253,98.26059054,29.95300895,0.994032542,34.73340071,28.0303941,31.29411977
14-03-2025 07:00,Suburban,6.834201859,103.1861128,22.87483986,0.739759488,23.88085625,19.79290526,65.23727475
14-03-2025 08:00,Rural,42.31972573,69.11355347,13.93013063,1.111724047,29.28178265,29.15740574,64.43749495
14-03-2025 09:00,Rural,62.67723767,50.38693522,20.00133343,0.582214319,32.08642194,31.59848163,65.33348069
14-03-2025 10:00,Rural,35.88823837,83.55572209,27.68049263,0.261437995,27.07473685,30.56702611,63.49967203
14-03-2025 11:00,Urban,46.44905448,71.69856357,36.72976739,0.735744212,32.60507559,29.09225078,71.04497032
14-03-2025 12:00,Urban,56.12471127,81.44679718,37.54419833,0.55791338,31.46931556,22.04928996,57.64215943
14-03-2025 13:00,Rural,12.68815755,73.6103807,23.72775647,0.804452011,35.16159398,30.64053815,38.56785856
14-03-2025 14:00,Urban,13.59270751,73.26453861,22.90411638,0.691020217,34.05271426,22.78273073,54.27731342
14-03-2025 15:00,Suburban,11.50420766,100.4418665,16.12676616,0.750439683,35.07219695,27.09625473,42.02314864
14-03-2025 16:00,Urban,52.6964645,52.29161302,18.48531884,1.07375193,43.71679225,19.34662222,56.77429629
14-03-2025 17:00,Urban,37.43251821,61.87459778,37.11250077,0.381995065,19.76844424,26.80156929,40.04561789
14-03-2025 18:00,Rural,66.08237073,95.19433358,38.84415282,1.415806004,27.8785893,16.98410789,37.71602811
14-03-2025 19:00,Rural,38.92521196,90.03424269,17.53591927,0.398586703,20.8208846,30.15887548,70.28458554
14-03-2025 20:00,Urban,24.69690852,78.79816186,17.15668003,0.784328784,45.2529803,30.00034173,64.70369647
14-03-2025 21:00,Suburban,0.089850959,33.72349066,20.15305806,1.124330711,19.81491291,31.77331324,60.39326449
14-03-2025 22:00,Suburban,14.18626651,40.20401027,21.40941983,0.71009784,37.85249304,24.90634736,34.01147387
14-03-2025 23:00,Urban,64.73967533,52.21058311,15.65628821,0.728911141,35.55493374,29.80164187,73.08101076
15-03-2025 00:00,Rural,31.69598236,117.4145894,24.91886336,0.756052897,7.436748646,25.90416455,30.31020134
15-03-2025 01:00,Suburban,12.58227976,59.09907637,14.7846046,0.328711303,54.60053664,27.30998535,63.13794227
15-03-2025 02:00,Urban,58.96786424,62.9870338,23.91908407,1.32891459,9.403322821,31.49258695,66.76764708
15-03-2025 03:00,Suburban,37.69377845,106.5242078,29.43095764,0.42738413,27.52778429,23.67060012,39.77160293
15-03-2025 04:00,Rural,32.17729672,52.92947709,39.38758513,1.017854797,16.72028393,26.28394985,50.81021869
15-03-2025 05:00,Urban,23.49591155,56.45506553,15.92089279,0.58742216,21.40706227,30.93914266,78.93346571
15-03-2025 06:00,Rural,25.35225611,64.3902079,20.56867941,1.085063151,35.13546467,23.41070251,33.77268979
15-03-2025 07:00,Suburban,41.24900649,73.77788271,19.51718541,1.098405717,46.72177347,25.38997397,68.01361186
15-03-2025 08:00,Rural,39.98202515,58.66994565,53.9629723,1.224384419,37.66337986,24.19424709,66.59634728
15-03-2025 09:00,Rural,35.95204794,59.07431885,24.0658269,0.89424766,34.60414364,29.15802282,76.03477042
15-03-2025 10:00,Suburban,46.25609022,65.28940034,19.36331274,1.175302438,43.67604136,17.51531035,72.82074887
15-03-2025 11:00,Suburban,42.12645338,98.56936771,13.1200201,0.385868351,14.40210793,25.1943292,44.69918576
15-03-2025 12:00,Suburban,36.07057485,83.20264032,22.24723243,0.668169078,37.84194337,17.88838476,57.61717335
15-03-2025 13:00,Urban,36.42106788,71.13887209,28.59265456,0.484389561,21.48394241,26.22249865,48.27499099
15-03-2025 14:00,Suburban,18.7505641,70.5751258,24.83617507,1.131427101,33.8786739,14.50460628,70.37719323
15-03-2025 15:00,Rural,36.12676126,87.92895382,25.27214964,0.467423752,14.83957412,32.94428719,65.62384727
15-03-2025 16:00,Urban,26.28294713,50.00311493,36.31447855,0.913227751,31.03859229,20.37578832,49.5879442
15-03-2025 17:00,Urban,40.60100371,41.2948383,24.22575296,0.923784278,50.03581427,20.60082876,75.11513391
15-03-2025 18:00,Suburban,43.31182322,54.90056987,15.79862478,0.492544293,37.1192874,29.77334998,64.98086787
15-03-2025 19:00,Suburban,27.61065768,59.04133579,19.33838143,1.18411918,51.54871953,33.29898526,54.66907292
15-03-2025 20:00,Rural,39.4649996,56.46824416,38.52084223,0.611491569,22.18878144,26.52076836,33.86405574
15-03-2025 21:00,Rural,28.45309922,76.91627744,24.82050907,0.626436512,28.38227869,16.28095828,39.26773435
15-03-2025 22:00,Urban,13.24764729,62.81674673,25.47737767,0.632415552,33.81262726,22.24711743,48.84482807
15-03-2025 23:00,Rural,25.39604535,30.47430005,31.78563286,0.460958283,34.03127334,26.54255251,52.71448543
16-03-2025 00:00,Rural,29.61411864,34.19932918,36.84966067,0.295998955,28.06920572,29.51880887,36.64661422
16-03-2025 01:00,Suburban,43.90955769,26.61461036,15.49703534,0.282609725,25.33614925,29.37322111,33.74910006
16-03-2025 02:00,Suburban,44.21963426,59.95661312,24.46784955,1.032634267,29.53392276,24.98385736,42.48574113
16-03-2025 03:00,Urban,51.63359841,69.8805191,35.43381148,0.712398619,22.84635691,20.93810212,37.72479146
16-03-2025 04:00,Rural,22.30688052,62.57946276,14.24206051,0.597817209,12.5618766,29.24219926,79.42659234
16-03-2025 05:00,Suburban,19.89720173,64.79892482,39.43686233,0.663440447,46.43475982,14.9065658,31.86555225
16-03-2025 06:00,Urban,7.975762737,60.90988703,18.79048961,0.586776062,30.74844398,26.3410262,38.40997436
16-03-2025 07:00,Rural,9.708819685,71.2705562,42.14909457,0.916017339,50.26570111,22.82697407,31.17500908
16-03-2025 08:00,Urban,48.24288447,81.45417418,39.2693376,0.692116336,26.23519226,26.43155364,45.4510438
16-03-2025 09:00,Urban,54.50119532,72.894459,39.59922148,0.637227438,36.01236254,24.76046985,30.07706671
16-03-2025 10:00,Suburban,44.12719756,45.3921553,18.68992297,0.79424307,54.04614478,17.90309349,37.55127692
16-03-2025 11:00,Urban,31.35829563,91.36617484,25.16188277,0.663727091,24.95177834,17.97480804,32.93702945
16-03-2025 12:00,Urban,9.946253357,84.13736668,18.89769768,0.754831366,40.49130609,24.19639852,56.62991957
16-03-2025 13:00,Suburban,60.88310758,69.34514223,27.82994671,0.580773641,28.60904735,25.07434378,52.25654459
16-03-2025 14:00,Suburban,34.93323115,30.46009863,29.06808194,0.778956359,44.87660112,29.15077677,77.99693834
16-03-2025 15:00,Rural,25.35574469,75.25724266,25.457592,1.16953915,37.61507794,25.13856355,54.504909
16-03-2025 16:00,Suburban,36.83295876,53.08638098,28.07865492,0.882889167,39.98680873,22.63522792,64.15784369
16-03-2025 17:00,Urban,24.42217272,65.89507944,35.35611817,0.137768661,43.74581696,26.12098937,30.66013491
16-03-2025 18:00,Suburban,29.25111616,53.62037156,23.92814523,1.239084634,21.25740238,26.51033106,63.96383728
16-03-2025 19:00,Urban,47.54989077,101.0291225,19.79353039,0.650274612,33.18356915,25.93614876,54.28233267
16-03-2025 20:00,Urban,10.74417714,49.67110755,15.01534063,1.186810912,28.21937724,22.58683423,32.54122891
16-03-2025 21:00,Rural,21.99566657,47.9945496,24.48516651,0.18084966,34.8169057,33.22731751,68.92755689
16-03-2025 22:00,Suburban,50.52223606,47.53908127,23.33738361,0.372465963,21.84641327,25.01074262,42.32299447
16-03-2025 23:00,Suburban,38.18536146,69.75327684,19.13237928,0.208710593,33.44973058,29.49088617,67.69164957
17-03-2025 00:00,Suburban,1.910158377,60.68551611,30.34727658,0.928048377,43.76175052,23.92002227,59.97351398
17-03-2025 01:00,Urban,73.99307745,90.13470389,23.0975226,1.059347302,45.25482991,24.85808519,35.75253681
17-03-2025 02:00,Rural,61.43176781,91.7097665,23.80554109,0.77971891,25.36288648,12.63149837,66.2747738
17-03-2025 03:00,Suburban,32.72596381,60.486935,26.03974262,0.649460949,38.57725299,19.74763921,65.66174504
17-03-2025 04:00,Urban,62.1445689,83.0801163,40.99557003,0.831894747,30.77133133,26.53296923,64.70671435
17-03-2025 05:00,Suburban,43.91205328,85.5608151,23.72162402,0.125646595,19.05428899,23.45469538,58.94422314
17-03-2025 06:00,Rural,16.13533461,44.33455799,18.89216157,0.392862052,35.5742976,30.43592991,47.8106142
17-03-2025 07:00,Suburban,35.99965416,77.39704247,49.04765346,0.885765101,41.23012589,33.26128076,51.22502149
17-03-2025 08:00,Urban,23.58560551,63.24670835,18.5444681,0.691877808,33.51413306,24.38798468,62.26164557
17-03-2025 09:00,Rural,19.5544717,74.17926281,44.68792947,0.026021197,21.67298365,21.07409139,75.73997319
17-03-2025 10:00,Urban,45.3578139,58.45021909,34.19030649,0.746829057,42.07510617,25.76062446,52.5802419
17-03-2025 11:00,Suburban,24.42863561,60.17412197,28.36464715,1.073111816,19.6253735,25.57801713,56.89263015
17-03-2025 12:00,Urban,51.08944876,50.2349326,42.44163718,0.639000709,45.21821981,18.86928048,35.63189467
17-03-2025 13:00,Urban,0,85.21615657,27.28923226,0.827583087,26.30996595,25.94919914,57.40003376
17-03-2025 14:00,Urban,54.01446254,43.94005886,12.70349971,0.741099576,37.53469486,34.29444477,36.58615423
17-03-2025 15:00,Rural,30.84244464,39.01099911,42.96937367,0.326029463,14.99309386,22.5692584,79.37698818
17-03-2025 16:00,Suburban,43.58381849,56.09210358,17.67477027,0.151059514,32.87507725,29.78841377,35.61207789
17-03-2025 17:00,Rural,43.13429465,51.73431511,28.24963096,0.934868176,31.70303897,23.27876384,69.13371687
17-03-2025 18:00,Urban,44.97391788,35.66653199,27.77110869,0.543294978,18.55864325,25.1818119,67.62979032
17-03-2025 19:00,Suburban,53.39619273,71.91937156,35.95572856,1.053497481,27.28887308,31.17357373,71.37515794
17-03-2025 20:00,Suburban,33.01611373,79.52387788,25.42321882,0.920436632,22.96119955,36.85685722,35.19358941
17-03-2025 21:00,Suburban,45.57998485,61.82375929,28.98546795,0.508533069,33.39174812,27.24492076,68.29535719
17-03-2025 22:00,Rural,29.12273934,91.39940352,16.63590707,0.561570873,30.21856602,21.6210283,47.5985143
17-03-2025 23:00,Rural,31.79539372,71.91180012,11.31134061,1.163825794,41.82544913,21.55014771,79.19274169
18-03-2025 00:00,Rural,64.20534248,41.16222933,4.736630955,1.286588391,37.01456831,30.75434067,31.73719461
18-03-2025 01:00,Urban,18.92122951,52.12844406,27.59693283,0.696348123,58.52260531,18.36914292,50.97697099
18-03-2025 02:00,Urban,25.20801199,96.00527717,0,0.723915803,45.14824855,23.69051063,37.52735999
18-03-2025 03:00,Rural,56.54524987,57.73829213,29.10061926,0.91575492,37.36924664,22.44115103,35.69996778
18-03-2025 04:00,Rural,30.65552262,104.7673542,24.17906446,0.891563557,29.2081052,22.61411043,53.44283523
18-03-2025 05:00,Rural,29.67584468,48.7006044,13.69238277,0.623692656,20.90590853,30.27812814,54.93324929
18-03-2025 06:00,Rural,32.60693865,43.12936391,16.50251602,0.596906896,44.38354553,14.25150706,66.53360436
18-03-2025 07:00,Rural,57.14412563,59.27406993,31.57706423,0.890815547,31.70127167,29.03748786,42.30918947
18-03-2025 08:00,Rural,28.09865505,65.15961305,17.2861874,1.216992636,16.27222786,24.13332112,51.74624172
18-03-2025 09:00,Rural,37.06972566,66.7618239,29.69730285,0.681741891,27.19366331,18.88506036,31.78110811
18-03-2025 10:00,Rural,17.35012896,62.2704716,19.88440918,0.91613689,40.48309442,29.93346892,31.28243452
18-03-2025 11:00,Rural,12.38976663,62.96783881,25.5880659,1.019647102,58.66718521,26.02954677,59.64423088
18-03-2025 12:00,Rural,18.67519702,38.78340098,19.10720442,0.427166509,0,36.66957384,38.24919808
18-03-2025 13:00,Rural,39.25607141,84.35500226,30.78774063,0.451149984,29.62117591,28.23946639,77.86949516
18-03-2025 14:00,Suburban,15.98707336,99.34329051,10.30045183,0.579425523,19.15055086,16.84592541,49.67230353
18-03-2025 15:00,Urban,49.12260282,54.45657853,33.85247987,0.144785596,39.15875497,29.18724263,44.5736189
18-03-2025 16:00,Suburban,44.77006475,57.30885431,19.89807847,0.732349365,30.87149613,21.12079529,52.07706966
18-03-2025 17:00,Urban,55.03412082,52.41844923,14.11861626,0.745343706,20.71151808,22.71898627,75.74188995
18-03-2025 18:00,Suburban,24.44176051,87.93766288,43.06076503,0.835820221,24.63541489,33.49246747,55.59606425
18-03-2025 19:00,Suburban,26.83025144,106.699954,18.40456204,0.796312504,48.79246565,25.78733457,34.04556934
18-03-2025 20:00,Urban,54.58415124,41.4680459,37.24709365,0.978815704,22.65801595,20.11262082,32.99768563
18-03-2025 21:00,Rural,37.69479427,71.8335637,30.49042626,1.116571644,32.95321489,22.01743427,66.90965669
18-03-2025 22:00,Suburban,63.73686592,104.162699,10.86141355,0.846294337,17.0425959,21.97182885,33.49004771
18-03-2025 23:00,Rural,49.05153986,95.85820781,21.23765769,0.411463676,8.166664303,15.28157566,42.00545635
19-03-2025 00:00,Urban,26.96974071,71.44719565,15.56132743,0.747793639,40.34254813,22.09397055,36.76652489
19-03-2025 01:00,Suburban,4.656198991,59.38534678,0,1.227562558,37.12208846,22.99124141,77.95786896
19-03-2025 02:00,Rural,46.10871322,70.05252877,18.15285316,0.152917356,43.76449911,28.37194322,32.58512716
19-03-2025 03:00,Urban,53.19299824,44.8751993,16.21096533,0.758115612,43.69500613,26.9059909,53.74276503
19-03-2025 04:00,Suburban,34.48578887,63.73474713,27.89973671,0.696849118,20.05701557,23.65471773,54.79003212
19-03-2025 05:00,Rural,50.48252385,79.29153719,32.43675011,0.753445225,29.83705997,33.66048607,31.19178861
19-03-2025 06:00,Rural,45.64161514,54.46769771,25.81767966,0.744238698,30.34538001,22.81657486,60.70295557
19-03-2025 07:00,Suburban,49.04066578,84.78241542,42.70458053,0.434490026,31.77085462,29.1895041,30.27064895
19-03-2025 08:00,Urban,28.88522011,80.38989321,13.13679526,0.472165759,16.23444888,30.32819942,77.00429891
19-03-2025 09:00,Rural,25.9429611,68.06525174,22.67745772,0.505251749,24.7841325,26.89375877,56.9074098
19-03-2025 10:00,Rural,27.39423959,60.21431789,29.34942281,0.681590841,15.7171582,19.57092047,38.84947373
19-03-2025 11:00,Rural,15.67079707,85.65870289,33.25845039,0.728844083,38.28455114,25.90344243,62.46402821
19-03-2025 12:00,Urban,38.75210039,66.20292207,21.23391575,0.544258786,36.36579694,25.39877572,62.9301511
19-03-2025 13:00,Suburban,38.42736473,55.81403359,12.03344404,1.038622175,17.64505316,20.84173979,30.30981809
19-03-2025 14:00,Rural,8.155709748,80.64012706,25.68599887,0.887686998,33.28429563,16.52708723,59.08422642
19-03-2025 15:00,Suburban,40.41969589,53.06217845,45.61709153,0.64464464,39.22327835,24.53106379,42.1886172
19-03-2025 16:00,Suburban,23.31261661,60.30081976,27.67205685,0.26236805,50.87045609,26.34280767,54.84404003
19-03-2025 17:00,Rural,36.79891306,81.92310469,47.50150453,0.516426991,28.88913192,23.17563821,61.29198572
19-03-2025 18:00,Rural,39.56584621,82.74366475,50.47554928,0.673848296,32.39959109,23.13400728,61.16138206
19-03-2025 19:00,Urban,0,82.13852874,16.79629644,0.903862451,22.65023032,27.88374477,51.77162943
19-03-2025 20:00,Rural,53.74089543,61.441991,13.27306558,0.776344113,22.4546204,22.91520512,31.47140351
19-03-2025 21:00,Rural,17.25996917,73.77460591,51.58947194,0.083947632,24.50153778,32.78176251,48.8621459
19-03-2025 22:00,Rural,20.97359176,86.3935246,8.883785082,0.626659815,35.12486554,21.04615221,41.09073732
19-03-2025 23:00,Urban,45.57505084,91.00146449,23.29223262,0.649899738,7.875204196,25.46017036,64.22978054
20-03-2025 00:00,Rural,35.68275446,58.3954156,29.17859221,0.176360577,27.87859887,26.12510155,42.81940557
20-03-2025 01:00,Urban,40.89338101,95.93492328,32.52936046,0.568684304,29.66026199,23.82775471,75.79222898
20-03-2025 02:00,Rural,38.90860879,83.82925005,7.397573832,0.249045485,28.71550459,28.00596753,47.4852268
20-03-2025 03:00,Suburban,22.30970555,73.16704359,32.37374425,0.440727707,30.04360833,27.90290071,30.17887579
20-03-2025 04:00,Rural,47.79713635,98.69581728,20.05212167,0.984464393,43.22346469,17.73744569,53.05875718
20-03-2025 05:00,Urban,45.93520535,51.75323745,17.7386323,0.554432035,39.07031087,24.08471583,50.65609757
20-03-2025 06:00,Rural,36.01583728,57.93469546,30.18604269,1.060129405,13.75074884,30.16390608,78.40166744
20-03-2025 07:00,Suburban,36.98073224,78.6020795,25.17438001,0.474945313,22.90431883,31.22405482,47.4422926
20-03-2025 08:00,Suburban,42.88556635,44.28301403,22.31256091,0.144567267,25.37035973,27.25668343,64.19196027
20-03-2025 09:00,Rural,27.06359336,53.0233806,19.0340772,0.488539038,43.2532501,24.07556348,78.72270355
20-03-2025 10:00,Rural,36.10797923,74.87486172,30.99583722,0.882755169,16.88169392,24.50784062,50.02445829
20-03-2025 11:00,Rural,48.96084618,61.47409116,27.35881655,0.370472553,21.29556252,25.60674973,62.60602974
20-03-2025 12:00,Suburban,26.2707564,54.12236059,8.606109367,0.06125158,15.12451483,28.12982338,42.79110625
20-03-2025 13:00,Rural,39.37083875,103.5528161,5.508937918,0.045800435,39.3671393,23.4946544,39.69416335
20-03-2025 14:00,Suburban,27.68521396,46.20249933,33.25132307,0.154686467,20.6147981,22.94932532,60.38543497
20-03-2025 15:00,Urban,36.32718705,68.34363515,21.4777339,0.644118126,25.08118736,31.7625531,35.16628044
20-03-2025 16:00,Rural,50.89162681,85.85718038,15.18227608,1.096239811,4.356102167,28.07650006,56.75754408
20-03-2025 17:00,Urban,31.34670207,87.45535183,14.96054242,0.89454404,26.07282054,17.78140241,44.29007516
20-03-2025 18:00,Rural,51.78507244,55.16097516,28.97204326,0.960108619,47.02092648,21.22187277,54.90421519
20-03-2025 19:00,Rural,33.56550028,30.71535936,19.317482,0.89310742,17.05313104,21.21033649,44.79582242
20-03-2025 20:00,Urban,62.46317571,37.71552066,30.75944286,0.545968464,1.722175803,27.62545595,38.58363467
20-03-2025 21:00,Urban,49.9028683,66.08088112,31.61348455,0.767871115,15.61105407,24.84402405,79.47326536
20-03-2025 22:00,Urban,17.19798542,63.53172399,14.49634857,0.467908617,47.11746479,22.92744371,46.55751843
20-03-2025 23:00,Urban,42.42736935,70.53669102,26.53266275,0.721355358,25.00868785,21.18404344,54.09060827
21-03-2025 00:00,Suburban,20.43663749,46.49042451,16.44188954,1.119649704,36.08885331,33.25148351,68.87427887
21-03-2025 01:00,Rural,34.35584961,95.71706257,21.61871466,0.641235871,39.52407254,26.86044868,51.07376479
21-03-2025 02:00,Suburban,32.83650488,83.2392924,22.36492458,1.203336502,23.57625289,19.97939944,54.66939067
21-03-2025 03:00,Urban,49.01045325,64.62612723,37.49652678,0.848145475,40.37475385,24.04360441,48.69984473
21-03-2025 04:00,Suburban,42.49517752,72.7591813,24.62724169,0.18504189,30.78553037,20.52208458,37.92927744
21-03-2025 05:00,Suburban,26.09612058,106.0826652,8.420151015,0.996448622,50.75479749,22.93410692,32.03619721
21-03-2025 06:00,Rural,39.69174151,74.97491068,26.55399598,0.820693421,22.9763844,21.88204237,74.98786081
